,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
21,ioBfnKpT7sY,Ula Pedantula,Elektrośmieci to nie są zwykłe śmieci - jak z nimi postępować i gdzie wyrzucać | Ula Pedantula #369,"""Elektrośmieci to nie są zwykłe śmieci"" - powiem Wam, jak z nimi postępować i gdzie wyrzucać je prawidłowo, żeby nie stanowiły zagrożenia dla ludzi, zwierząt i środowiska jako odpady niebezpieczne. Pokażę Wam, jak daje się zużytym lub niedziałającym sprzętom drugie życie, jak się je przetwarza, co z nich może powstać. Poradzę Wam też, co zrobić i gdzie się udać, jeśli nie możecie zanieść Waszych elektrośmieci do PSZOK-ów, czyli odwiedzicie ze mną mobilne punkty, gdzie razem wyrzucimy zużyty sprzęt elektroniczny. Gdzie oddać zużyty sprzęt elektryczny? Zapraszam na odcinek, Wasza Ula Pedantula.

Musicie wiedzieć, że stare lodówki, zepsute pralki, telefony komórkowe, komputery zawierają z jednej strony bardzo szkodliwe dla środowiska związki chemiczne, więc dobrze, żeby zajęli się ich utylizacją fachowcy. Po drugie zawierają często metale szlachetne i cenne surowce, które można ponownie wykorzystać. A po trzecie za ich nieodpowiednie utylizowanie grozi po prostu wysoka grzywna.
W każdej gminie znajduje się PSZOK, czyli punkt selektywnej zbiórki odpadów komunalnych.

Poniżej zostawiam Wam przydatne linki:
http://www.elektrosmieci.pl
http://www.dzienbezelektrosmieci.pl

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'elektrośmieci', 'elektrośmieci recykling', 'pszok', 'odpady niebezpieczne', 'zużyty sprzęt elektroniczny gdzie oddać', 'elektryczne śmieci', 'co zrobić z zepsutym telewizorem', 'gdzie oddać zużyte baterie', 'gdzie oddać zużyty sprzęt elektryczny', 'mobilny punkt zbierania elektrośmieci', 'stara pralka', 'recykling']",2022-10-24T16:00:26Z,22781,830,,94,PT22M22S,hd,true
22,NEVS9PAfLBQ,Ula Pedantula,"Wytrawna tarta, czyli jak prosto i smacznie przyjąć gości | Ula Pedantula #368","🔥🔥🔥 PrzepisUlek Goście kupisz tu: https://przepisulek.pl 🔥🔥🔥

Dziś podpowiem Wam, jak podjąć gości w domu przepyszną lekką tartą wytrawną, czyli pokażę Wam prosty i sprawdzony przepis pochodzący z mojego e-booka ""PrzepisUlek Goście"", żebyście uroczyście, ale na luzie mogli podjąć w domu kilka osób. Po więcej pysznych przepisów na każdą kieszeń i mnóstwo patentów oraz tipów na organizację przyjęcia czy imprezy w domu odsyłam Was do mojego najnowszego e-booka ""PrzepisUlek Goście"", w którym znajdziecie:
- ponad 60 stron z przepisami i poradami;
- dania smaczne z dostępnych wszędzie składników;
- tylko do niedzieli 23 października kupony rabatowe na 20% zniżki w naszym zaprzyjaźnionym sklepie Piękno w domu i 25% zniżki do mojego sklepu z ubraniami Tak Wygodnie.

PrzepisUlek czeka na Was tutaj: https://przepisulek.pl

Zapraszam Was na odcinek, Wasza Ula Pedantula.

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'goście goście', 'goście w domu', 'tarta', 'tarta wytrawna', 'przepisy', 'przyjęcie', 'impreza', 'impreza w domu', 'przyjęcie w domu', 'przyjmowanie gości', 'smaczne przepisy', 'pyszne przepisy', 'przepisulek', 'przepisulek ula pedantula', 'wytrawna tarta']",2022-10-21T16:00:31Z,88221,1798,,107,PT13M49S,hd,true
23,HRkL-lf8cjQ,Ula Pedantula,Jak przyjąć gości w domu i co im podać - proste i sprawdzone rady i przepisy | Ula Pedantula #367,"🔥🔥🔥PrzepisUlek Goście kupisz tu: https://przepisulek.pl🔥🔥🔥

Dziś podpowiem Wam, jak przyjąć gości w domu i co im podać, czyli pokażę Wam proste i sprawdzone rady i przepisy, żeby uroczyście, ale na luzie podjąć w domu kilka osób. Po więcej pysznych przepisów na każdą kieszeń i mnóstwo patentów oraz tipów na organizację przyjęcia czy imprezy w domu odsyłam Was do mojego najnowszego e-booka ""PrzepisUlek Goście"", w którym znajdziecie:
- ponad 60 stron z przepisami i poradami;
- dania smaczne z dostępnych wszędzie składników;
- do niedzieli 23 października kupony rabatowe na 20% zniżki w naszym zaprzyjaźnionym sklepie Piękno w domu i 25% zniżki do mojego sklepu z ubraniami Tak Wygodnie.
PrzepisUlek czeka na Was tutaj: https://przepisulek.pl
Zapraszam Was na odcinek, Wasza Ula Pedantula.

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'ebook', 'przyjęcie', 'goście goście', 'jak przyjąć gości w domu', 'przepisy', 'smaczne przepisy', 'impreza', 'impreza w domu', 'pyszne przepisy', 'przyjmowanie gości', 'przyjęcie w domu']",2022-10-17T16:00:12Z,153092,3362,,314,PT8M42S,hd,true
24,nkvCroS2yRQ,Ula Pedantula,Zapraszam Was do mojego domu! | Ula Pedantula #366,"Partnerem dzisiejszego odcinka jest marka PLUS.

Dziś zapraszam Was do mojego domu! Już kilka lat temu zrobiliśmy sobie taką wycieczkę, podczas której pokazałam Wam mój wiejski domek. Dziś po wielu zmianach i sporych remoncie zachęcam Was do odwiedzenia go (i mnie w nim) ponownie. Przedpokój, pomieszczenie gospodarcze, kuchnia, jadalnia, salon, weranda, pokoje dzieci, garderoba i sypialnia - do każdego z tych pomieszczeń uchylę drzwi i zaproszę Was do środka. Chodźcie ze mną! Zapraszam do mojego domu i na odcinek! Wasza Ula Pedantula.

Szczegóły oferty od PLUSA znajdziecie tutaj: https://bit.ly/3qdGByh

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'mój dom', 'zapraszam was do siebie', 'przedpokój', 'jadalnia', 'pomieszczenie gospodarcze', 'salon', 'kuchnia', 'sypialnia', 'garderoba', 'weranda', 'wiejski domek', 'pedantula dom', 'ula chincz dom', 'pokój dziecka', 'jak mieszka ula chincz']",2022-10-10T16:00:38Z,461857,12772,,1393,PT29M,hd,true
25,cYRXFKDMSCU,Ula Pedantula,Włochy - skąd się wzięła moja miłość do Italii? | Ula Pedantula #365,"Dziś tematem przewodnim odcinka będą Włochy i odpowiedź na Wasze często pojawiające się pytanie, skąd się wzięła moja miłość do Italii. Opowiem Wam, dlaczego właśnie Włochy uważam za swoje miejsce na ziemi, jak spędzam każde włoskie wakacje, za co kocham ten kraj, dlaczego właściwie każda moja podróż zagraniczna jest właśnie do Włoch, czy chciałabym zamieszkać we Włoszech oraz w jakim stopniu przydaje mi się tam znajomość języka włoskiego. Zapraszam Was na słoneczny, włoski odcinek. Wasza Ula Pedantula.

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'włochy', 'włochy wakacje', 'wakacje we włoszech', 'włoskie wakacje', 'za co kocham włochy', 'podróż do włoch', 'moje miejsce na ziemi', 'język włoski', 'mówię po włosku', 'włochy podróż', 'włochy podróże']",2022-10-03T16:00:19Z,61435,2164,,417,PT14M59S,hd,true
26,SmN_3TuHcIM,Ula Pedantula,"DYMO, czyli jak utrzymać porządek w szafkach, szufladach i na półkach | Ula Pedantula #364","Dzisiejszy materiał powstał we współpracy z marką DYMO.

Dziś podpowiem Wam, jak utrzymać porządek w szafkach, szufladach i na półkach. Z pomocą przyjdzie tu wytłaczarka DYMO, dzięki której będziecie mogli zrobić fantastyczne etykiety, które bez problemu nakleicie na każdy rodzaj powierzchni i w ten sposób podpiszecie, opiszecie czy oznakujecie wszystko, co będziecie chcieli! Z pomocą wytłaczarki DYMO możecie lepiej panować nad porządkiem w spiżarni, garażu, pomieszczeniu gospodarczym czy kuchni. Zobaczcie, jakie to proste - zarówno samo działanie urządzenia, jak i wymiana taśmy.  Zapraszam na odcinek, Wasza Ula Pedantula.

Wytłaczarka DYMO dostępna jest w sklepach Biedronka w cenie 49,99 zł od 26.09.2022 do wyczerpania zapasów.


Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com
--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'dymo', 'dymo drukarka etykiet', 'wytłaczarka dymo', 'etykiety', 'etykiety samoprzylepne', 'dymo wytłaczarka', 'dymo wymiana taśmy', 'porządek w szafkach kuchennych', 'porządek w szufladach', 'porządek w spiżarni', 'etykieciarka dymo']",2022-09-26T16:00:14Z,66215,1453,,270,PT11M22S,hd,true
27,DFDG6Uv68h8,Ula Pedantula,Moje włoskie wakacje dzień po dniu - vlog z tygodnia w Italii | Ula Pedantula #363,"Dziś zapraszam Was na moje włoskie wakacje dzień po dniu, czyli czeka tu na Was vlog z tygodnia w Italii. Pod koniec sierpnia wyskoczyłam z Rysiem na kilka dni do Rzymu i nad włoskie morze. Były piękne widoku, zwiedzanie Rzymu, pyszna włoska kuchnia i dolce far niente. Chodźcie zobaczyć moją relację z włoskich wakacji, a po bardziej szczegółowe informacje zapraszam Was na bloga:
https://ulapedantula.pl/moje-wloskie-wakacje-dzien-po-dniu/


Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'włochy', 'wakacje', 'vlog z wakacji 2022', 'vlog z wakacji', 'rzym', 'rzym zwiedzanie', 'włoskie wakacje', 'wakacje we Włoszech', 'wycieczka do rzymu', 'dolce far niente', 'kuchnia włoska', 'włoska kuchnia', 'włoska kultura']",2022-09-19T16:00:13Z,98072,3342,,404,PT32M54S,hd,true
28,nvFlyovh_iU,Ula Pedantula,"Drugie życie ubrań. Nie wyrzucaj - oddaj i sprawdź ze mną, co się z nimi dzieje | Ula Pedantula #362","Dzisiejszy odcinek powstał we współpracy z firmą Wtórpol.

Dziś biorę na tapet drugie życie ubrań, czyli co się z nimi dzieje po tym, jak wrzucisz je do kontenera. Pamiętaj: nie wyrzucaj ich, a oddaj i zobacz, ile dobrego możesz zrobić. Zabieram Cię na wycieczkę do Skarżyska-Kamiennej, do Wtórpolu. Sprawdź ze mną, czym jest i jak powstaje czyściwo bawełniane czy paliwo alternatywne oraz jak wygląda drugie życie Twoich niepotrzebnych ubrań bez względu na to, czy są nowe, używane czy już się - Twoim zdaniem - do niczego nie nadają. Zapraszam na film. Twoja Ula Pedantula.

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'wtórpol', 'drugie życie ubrań', 'wyrzucanie ubrań', 'kontener pck', 'recykling ubrań', 'czyściwo bawełniane', 'paliwo alternatywne', 'czyściwo przemysłowe', 'ubrania', 'używane ubrania', 'co zrobić ze starymi ubraniami', 'co zrobić ze starych ubrań']",2022-09-12T16:00:36Z,137938,3977,,623,PT19M50S,hd,true
29,sMvur9dutek,Ula Pedantula,"Plamy - fakty i mity! Obalam internetowe ""patenty"" i podpowiadam, co działa | Ula Pedantula #361","Dziś krótko i na temat: plamy - fakty i mity. W tym odcinku obalam internetowe ""patenty"" i podpowiadam, co działa na plamy, a co nie tylko nie jest skuteczne, ale może wręcz zaszkodzić waszym ubraniom czy czyszczonym powierzchniom. Ocet i soda oczyszczona? Banan na zamsz? Jak skutecznie usunąć zabrudzenia i z czym na plamy? Zapraszam na odcinek o naprawdę skutecznym sprzątaniu, czyszczeniu i usuwaniu plam, Wasza Ula Pedantula.

A w programie:
00:00-01:12 Skąd pomysł na odcinek?
01:13-03:44 Soda i ocet
03:45-07:14 Soda
07:15-08:25 Ocet
08:26-12:33 Bananowa skórka
12:34-18:07 Sól i czerwone wino

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'plamy', 'usuwanie plam z ubrań', 'jak usunąć plamy', 'fakty i mity', 'co na plamy', 'obalam mity w które do dziś wierzymy', 'jak czyścić zamsz', 'jak czyścić zamszowe buty', 'soda oczyszczona i ocet', 'soda oczyszczona zastosowanie', 'soda i ocet czyszczenie', 'czyszczenie', 'sprzątanie']",2022-09-05T16:00:25Z,65557,2349,,163,PT18M8S,hd,true
30,YSb8tFPLy5E,Ula Pedantula,Jak się pracuje z Ulą Pedantulą? Ula oczami swojej ekipy | Ula Pedantula #360,"Jaka jest Ula i jak się z nią pracuje - czyli Pedantula oczami swojej ekipy. Dziś mam dla Was kolejny zakulisowy odcinek, taki rodzaj making of, w którym moja ekipa opowiada trochę o naszej wspólnej pracy i o mnie jako szefowej.  To kontynuacja odcinka z ubiegłego tygodnia, w którym zdradzamy, jak się nam razem pracuje - kolejne kulisy naszej produkcji. Zapraszam na film! Wasza Ula Pedantula

Moi współpracownicy odpowiadają na następujące pytania:
00:05-00:31 Czego Ula nie lubi?
00:32-01:16 Czego się nauczyłeś od Uli?
01:17-02:11 Gdybyś miał sprzedać Ulę, jakbyś ją zareklamował?
02:12-02:44 Czym Ula na ekranie różni się od tej w życiu codziennym?
02:45-03:01 Jak Ula przeklina?
03:03-03:27 Wymień zalety pracy z Ulą
03:28-04:00 Wymień jedną wadę pracy z Ulą
04:01-04:20 Gdyby Ula nie była Pedantulą, to byłaby...
04:21-05:05 Gdyby Ula miała być zwierzęciem, to jakim?
05:06-05:47 Jaką cechę lub umiejętność Uli chciałabyś mieć?
05:48-06:28 Kiedy Ula wpada we wściekłość i jak to wygląda?
06:29-06:51 Co by Ula zabrała na bezludną wyspę?
06:52-07:08 Czego Ula się boi najbardziej na świecie?
07:09-07:28 Opisz Ulę w 3 słowach
07:29-08:06 Czego Uli życzysz?

A jak wyglądają kulisy powstawania odcinków: https://www.youtube.com/watch?v=NJHuVCgNUXs&t=167s

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'pedantula ula', 'making of', 'kulisy produkcji', 'przeklinanie', 'co by było gdyby', 'ula pedantula jaka jest', 'ula pedantula jak się pracuje', 'jak się pracuje z ulą pedantulą']",2022-08-29T16:00:16Z,37563,1565,,116,PT8M7S,hd,true
31,NJHuVCgNUXs,Ula Pedantula,Jak powstaje odcinek na YouTube'a? - Kulisy naszej pracy | Ula Pedantula #359,"Dziś pokażę Wam, jak powstaje odcinek na YouTube'a, czyli zdradzę kulisy naszej pracy. Kilka takich filmów już było, ale w żadnym nie przedstawiałam Wam członków mojej fantastycznej ekipy. Z dzisiejszego odcinka dowiecie się, jak się robi film na YouTube'a - ile trwa nagranie jednego filmu, jakie rekwizyty są nam potrzebne i kto o nich myśli, czy do odcinków przygotowujemy scenariusze, jak wygląda zaplecze nagrywania, ile trwa montaż filmu i jak się odbywa, po co robimy napisy do filmów i jak one powstają. Zapraszam na kolejny wspólny odcinek, Wasza Ula Pedantula. 

A co mówi moja ekipa o mnie? Zobaczcie kontynuację dzisiejszego odcinka: https://www.youtube.com/watch?v=YSb8tFPLy5E&t=11s

Moje filmy tak pięknie montują Pixel Media: pixelmediamontaz@gmail.com

--------------
e-book kulinarny ""PrzepisUlek"": https://przepisulek.pl
""Podaj dalej"" i ""Pozamiatane"": https://podaj.alt.pl
Wygodnie: http://takwygodnie.pl
Subskrybuj mój kanał: http://bit.ly/1jTBfO9
Facebook: https://www.facebook.com/UlaPedantula
Blog:  http://ulapedantula.pl/ 
Insta: https://www.instagram.com/ulapedantula/","['ula pedantula', 'pedantula', 'ula chincz', 'urszula chincz', 'dom', 'prowadzenie domu', 'porządki', 'porady', 'filmy na youtube', 'jak się robi filmy na youtube', 'jak zrobić film na youtube', 'montaż filmów', 'kanał na youtube', 'napisy do filmów youtube', 'napisy do filmów', 'kulisy nagrywania filmów', 'youtube', 'rekwizyty do filmu']",2022-08-22T16:00:13Z,81244,2643,,378,PT34M31S,hd,true
