,video_id,comments
194,ABkn37hCm58,"['Przepisy na wszystkie dania znajdziecie w tym wpisie: https://ulapedantula.pl/sos-pomidorowy-w-trzech-odslonach-przepisy/', 'Czy ja widzę  z tyłu takie coś do gazowania wody?', 'Queen <3', 'Pani Ulu, jeśli pomidory sa kwaśne, można dodać odrobine cukru. Na Sycyli zawsze do sosu pomidorowego dodają jego szczyptę. Taki patent;-) pozdrawiam z pięknej Italii', 'Jak się ma cztery dorosłe osoby w rodzinie to ile tego sosu trzeba by ugotować żeby starczyło na 3 dni nie mam chyba takiego dużego garnka:)', 'Oglądanie Pani, to przyjemność oglądania równa dobremu programowi rozrywkowego.', 'Jestem  kierowcą  fiata  mam lat 26 oglądam   program  pozdrawiam  . Andrzej z Wielkopolski', 'Pani Urszulo ta fryzura to strasznie Panią postarza', 'Ulenko  jestes  CUDOWAN  szkoda ze dopiero teraz otkrylam  kochana Twoje  cudowne filmy kocham', 'Ładna koszulka,gdzie można ja kupić?']"
195,rmCniYuHIhk,"['Proszę o wiecej! Uwielbiam Panią oglądać ❤ daje mi to niesamowitą motywację do działania. Dziękuję za to!', 'Ja bym powiedziała, nigdy nie kupuj niczego co jest opakowane w plastik, co jest konfekcjonowane. Po rezygnacji 10 lat temu z wszelkiego rodzaju gotowych napojów (łącznie z wodą butelkowaną) i gotowych dań oraz przede wszystkim galanterii mlecznej, okazało się, że zaoszczędziłam 50 %. Z innych tipów, kupujemy hurtowo przez internet albo w innych alternatywnych źródłach i dzielimy się ze znajomymi . W ten sposób kupujemy produkty, które zużywamy codziennie a które nie psują się np jaja, masło, oliwę, kasze, miód itp. I tak kupując np 100 jajek od rolnika uzyskamy lepszą cenę niż za jajka w opakowaniach po 10 sztuk. Kolejny tip nie kupujemy w sklepie lecz na targu. Często pod koniec dnia ceny na owoce, warzywa, mięso czy ryby będą dwa razy niższe. Następny nie kupujemy produktów świeżych dużo na zapas lecz codziennie tylko tyle ile zjemy przez następne 2-3 dni, nie wyrzucamy wówczas jedzenia. Dodatkowym plusem jest to że wspieramy lokalnych wytwórców i sprzedawców. Nigdy nie kupujemy w supermarkecie, szczególnie takim, który transferuje zyski poza Polskę. Z prostego powodu, ponieważ na dłuższą metę markety takie wykańczają lokalną konkurencję a potem dyktują wysokie ceny . Ostatnio pojawiła się możliwość samodzielnego zbierania owoców i warzyw. Jest to świetne rozwiązanie, bo widzimy co kupujemy, kupujemy najświeższe i najlepsze oraz za 2-3 krotnie nizszą cenę. Szczególnie polecam jeśli zamierzamy robić przetwory.\nOstatni i najważniejszy punkt. Gotując sami, oszczędzamy nawet 5 krotnie, np przy pierogach czy kluskach śląskich, których costfood jest znikomy a w sklepie musielibyśmy zapłacić 30 zł za kg. Można zrobić więcej i zamrozić. I jeszcze jedno gotujmy o 30 % mniej niż wydaje nam się, że zjemy.', 'Nie stać mnie na tanie rzeczy. Jeżeli kupuje sprzęt to sprawdzonych marek. Wole coś droższego, ale pewnego niż potem biegać po serwisach lub utracić dane. Często robię tak, ze kupując np telefon lub komputer dziele cenę przez hipotetyczny, standardowy czas użytkowania. Ahhh i rzeczy markowe na  Vinted!!! Naprawdę za grosze można kupić ciuch w dobrym stanie. I zamias 300zl za bluzę w sklepie , zapłacić 30😉 sukienkę na wesele mojej przyjaciółki kupiłam za 12zl! A wyglądałam jak milion dolarów !😉😉', 'aplikacja dobra rzecz,można jeszcze by tylko policzyć za jaką kwote spalimy benzyne jeżdżąc od sklepu do sklepu, w związku z oszczędnościa na produkcie rzędu 2 zł ;)', 'Ja mam apke  ding  i tez przeglądam właśnie sobie w domku przy kawie', 'Patentów na oszczędzanie? Mąż robi zakupy 😆❤', 'Cześć  ULA bardzo  lubię  ciebie  i twoje programy. Przeznaje się  że jak chodzi o oszczędności  to niektóre  rzeczy  robię od dawna NP.liste zakupów  spis wydatków oraz jadło spis na tydzień. Moje znajome się  śmieją  a u mnie  to się  sprawdza pozdrawiam', ""Dobre porady, ale może wyjaśnisz nam, co masz na myśli, mówiąc o ,,sklepach typu sell-gross czy makro/ macro''? - Czy to są hurtownie?\nJa w ramach oszczędzania polecam dawać drógie życie niektórym przedmiotom. ;-) A na zakupy brać ze sobą siatki, zamiast dopłacać za każdą kolejną przy kasie. W większych sklepach mogę też zwykle porównać ten sam produkt różnych firm - zobaczyć nie tylko, który ma lepszą jakość i skład, ale też ktory cenowo lub ilościowo bardziej się opłaca; np. ostatnio porównywałam tak 2 sery pleśniowe - z których 1 kosztował 4 zl., a drógi 6, ale pierwszy starczał na jakieś 2 dni (więc po 2 zł./dzień), a drogi już na 4 (więc po 1,5 zł./dzień), zatem bardziej opłacił mi się drógi. \nKomuś może się to wydawać drobiazgiem, ale jest jeszcze coś - taka drobna matma utrzymuje nasz mozg w formie na dłóżej. 🙂"", 'Super rady, aplikacje ściągnęłam. Lubię Panią bo jako jedyna z celebrytek nie jęczy Pani jak to na świecie jest zle i nie robi z siebie ofiary :) zdrowa, normalna, szczeliwa babka.', 'Mam duzo pomyslow na oszczedzanie np. czesto kupuje zywnosc 50% mniej bo termin sie konczy (jeszcze nigdy nie wyrzucilam bo byla niedobra),sama robie soki,dzemy,sama naprawiam ubrania,a jak mozna to kupuje uzywane,wypatruje promocji w gazetkach,mam prysznic i wanne,ale jak chce sie wykapac w wannie to pozniej ta wode wykorzystuje zeby np namoczyc chodnik,lubie czytac wiec ksiazki raczej wyporzyczam,nie kupuje gotowego jedzenia -wszystko robie sama.']"
196,n-QFwjWoXSw,"['Oszczerstwo! Nie działa na dżinsy uplamione farbą akrylową. Mogła dodać. Zmarnowalałam wodę. Nie polecam', 'Może ma ktoś pomysł na dawno powstałe plamy z perfum?', 'A na farbę zaskniętą też działa?', 'A jak z korektorem????', 'A co jak plama zaschła? Mam plamę z kebsa na spodniach. Prałem, próbowałem pasty do zębów, próbowałem moczyć. Próbowałem mydła, płynu do naczyń. Nic nie działa.', 'absolutnie nie działa', 'na farbę z pomalowanej bez ostrzeżenia publicznej ławki też działa?', 'a stare plamy, albo takie mocno wżarte w materiał..?', 'a rdza?', 'Ula jesteś wielka😘😘😘']"
197,lj8vAFxuYn8,"['Moja mama zmarła w samotności na ostrą białaczkę w ciągu 3 miesięcy.To był czas cowidowy.Wielka wyrządzona krzywda dla chorych i ich rodzin.Bardzo brakuje mi jej.Pięknie mówisz o swojej mamie.Dzieci szanujcie swoich rodziców.', 'Dziękuję ❤', 'świetne, wspomagające, wspaniałe !  baaardzo dziekuję Pani Uli; kocham to, co  Pani Ula powiedziała; przekazuję to Młodym , wysyłam im te nagrania; ufam, że kiedyś to przesłuchają; robi Pani niesamowitą robotę', 'Ja swoją mamą opiekowałam się dziewięć lat , a pracowałam w nocy i nigdy tego nie żałowałam.', '❤❤❤', 'Pani Ulo natrafiłam tu przypadkiem i jestem pod wrażeniem w jaki fajny ciepły sposób mówi Pani o tym co ważne. I zdałam sobie sprawę jak cholernie wdzięczna jestem mojej Mamie za to zrobiła. Mają nas szescioro nie było jej łatwe zapewne, chociaż dbała przede wszystkim o to byśmy budowali relacje z Bogiem. Bo jak sama twierdziła rozpoczynała dzień i kończyła z krzyżykiem na naszym czole i co prawda listów nie pisała ale do poduszki podobno nieraz płakała gdy myślała że nie da rady. Dziś słucham Panią i mam nadzieję że stworzy Pani kanał o budowaniu relacji z dziećmi. Ważne. Bo Instagramowe kanały niektórych znanych mam to wydmuszka. Tu jest szczerość i uczucia. Proszę przekazywać dalej ten skarb bo chętnych zapewne jest sporo', 'Ula jesteś przepięknym człowiekiem. Życzę Ci wszystkiego najlepszego.', 'Witaj Ulo, to bardzo piekny i ogromnie wzruszajacy film... Moja Mama miala rowniez wielkie serce, kochala ludzi, mnie, a ja Ja! Pracowala w sluzbie zdrowia... Zostala wyrwana z zycia w wieku 59 lat... Byla zdrowa, ale zabilo Ja auto na przejsciu dla pieszych... Pomimo tego, ze minelo juz prawie 17 lat, ciezko mi bardzo... Wiem jednak, ze jest nadal przy mnie i czuwa nade mna... I napewno jest ze mnie bardzo dumna - tak jak i Twoja Mama z Ciebie! Pozdrawiam serdecznie z Austrii, Bea', 'Pani Ulu. , moim zdaniem, ten odcinek jest najpiękniejszy ze wszystkich jakie widziałam. Kilka lat temu przez przypadek natrafiłam na ten właśnie odcinek  i to był piewrszy , jaki  obejrzałam, z Pani serii. Pamietam , że wtedy byłam pod ogromnym wrażeniem i z zainteresowaniem , zaczęłam ogladać kolejne. Dzisiaj znów z ogromną przyjemnością obejrzałam ten odcinek i tym razem, bardzo się wzruszyłam. Pani Mama była bardzo, ale to bardzo dobrym człowiekiem. Była bardzo mądra życiowo i wrażliwa na  drugiego człowieka. Wspaniała kobieta. Dziękuję bardzo za ten odcinek i życzę Pani i całej Rodzince wszystkiego co najlepsze. Pozdrawiam serdecznie, Renata.', 'Pani  mama była wspaniałą kobieta !  Od  Pani też  bije ciepło.']"
198,tu1zZQuXmZw,"['Mam tylko 1500zl z czego na życie pozostaje mi 300zł jak rozplanować te 300zl w roku 2022 na jedzenie inne ile wydawac co tydzień wypłata jest zawsze po 15 tnastym czy płacić gotiwja czy karta', 'Sluchaj jak ogarnąć budżet i jego podstawy w roku 2022 kiedy stałe rosną ceny i trzeba opłacić Stale wydatki co miesiąc czyli 1000zł a wypłaty jest 1500 i ba żywność pozostaje 500zł wypłatę nam zawsze około 15 lub 16 dnia każdego miesiąca i czy twoim zdaniem w moim przypadku budżet domowy zaczac prowadzić od dnia w,yplaty do wypłaty w następnym miesiącu czy zaczac go prowadzić od pierwszego do pierwszego kiedy wypłata je t dopiero w połowie miesiąca', 'Czy ta aplikacja dziala tez w niemieckich lidlach &', 'CO jesli moim budżetem dysponuje od 10 do +- 10 a szablony są od 1 do 1 co wtedy robić jak rozpisywać to ? Pozdrawiam .', 'Pomysl z gwozdziem extra dziekuje!', 'Aplikacja Pan Paragon jest swietna. Skanujesz paragony i nie musisz ich przetrzymywac. Na dodatek mozesz kategoryzowac swoje wydatki i sprawdzac statystyki.', 'koszty stałe są stałe jak sama nazwa mówi rosną koszty zmienne, takie trochę ekonomiczne faux pas', 'Od jakiegoś czasu także interesuje się taką tematyką - choć przyznam że oglądałam więcej amerykańskich housewife i do tego Dave Ramseya. Z aplikacji do finansów i budżetów to polecam Wallet.', 'Wszyscy to znamy@', 'polecam aplikację pan paragon;)']"
199,erGsKfkhKMc,"['Kocham pani energię🖤', 'Jktkdle', 'Korzystasz z usłóg klubów Total Fitness?? Oj, Ulu, uważaj na siebie! I Wy, oglądający - jeśli macie z tymi klubami kontakt, to unikajcie podpisywania z nimi jakichkolwiek umów!\nTa firma potrafi wykorzystać taką umowę przeciwko Wam i z jej pomocą uczynić z Was niewolników, jeśli tylko zechcecie normalnie, po ludzku zmienić klub. Nie ręczę Wam za wszystkich menadżerów całej tej sieci, ale pośród nich są osoby o takich skłonnościach. Sama przez jednego z nich muszę pozostać jeszcze w takiej niewoli co najmniej do Września tego roku. Gdy się w reszcie uwolnię, cała historia wyląduje w internecie.\nUważajcie, moi drodzy! Kluby mają w końcu zachęcać nas do ćwiczeń, a jakikolwiek przymus działa, zdaje się, zwykle na odwrót, więc taka polityka działalności nie jest warta naszej uwagi, jeśli pragniemy po prostu zadbać o siebie i swoje samopoczucie. Każdy inny klub będzie leprzym wyborem.', 'super filmik ❣️ ale mam pytanie jaki tytuł ma ta  piosenka  11:46', 'Jesteś fantastyczna🥳', 'Super filmik ❤️❤️👍👏 podrawiam serdecznie', 'Uwielbiam cie Ula. Jestes taka naturalna i nie grasz gwiazdy jak inne. No i jesteśmy w tym sanym wieku 😊😍❤️. Pozdrawiam', 'Co to za pytania o tatuaż wiek wagę figurę kobiety opamiętajcie się co was obchodzą włosy pani  prowadzącej same   napewno nie wyglądacie ciekawie ale trzeba kogoś skrytykować kobiety są okropne', 'Pięknie👍👍👍👍👍👍👍👍', 'Tak się powinno żyć.miec takie wygody']"
200,upwHJjNhgOQ,"['Magda wydaje się być super dziewczyną! :D Zaproś mnie na kawę, przyniosę domowe ciacho!', 'Znicze😁Michał, jestem z Tobą 😄Uwielbiam tą męską stronę widzenia❤️', 'Tak się zastanawiam,czy ta para nie wystąpiła u Izy Janachowskiej,gdy organizowali wesele.', 'Bardzo, bardzo piękny balkon, Pani Ulu👍❤ Sama chciałabym mieć taki☕ Pozdrawiam z Białorusi', 'Wspaniała Para ❤❤🍀🍀', 'Naprawdę cudnie...\nPozdrawiam serdecznie 🥰', 'Pani Ulu, bardzo inspirująco. Dziękuję, zaczynam działać z moim balkonem 😊', '""Znicze!"" 😆😆', 'Ja kwiatów nie lubię na balkonie mam nowoczesny budynek a na balkonie mam tyłka stolik i krzesła też czarne\nAle muszę przyznać dałaś radę\nPozdrawiam serdecznie :)', 'A może znasz Ulu jakis sposób na niechciane gołebie, które obsrywają nasze balkony, pościel, disajnerskie kanapy...??']"
201,idrEhaDFC5M,"['Pamiętajcie, żeby wasze kwiaty na balkonie nie powodaly ze dorzucacie codzienne sprzątanie sasiadom z dolu. To nie jest fair.', 'Ależ tam ućkane tych bloków brr', 'zawsze wieszam kwiaty od wewnątrz balkonu, bo kwiaty są dla mnie a nie dla sąsiadów :) Ula jesteś super  :)', 'szczęśc, ów 5555 4', 'Co za kretyn zaprojektowal to osiedle-blok zaslania widok z balkonu,a sasiadka ,sasiadce zaglada do garow...', 'Love', 'Spóźnilam się 😯😐', 'ciekawe czy bylabys pomoc mnie ... ale chyba nie za duzy  wiec sama sobie daje rade  juz pare lat i jest zawsze naj piekniejszy....to nie moja opinia', 'Taa piękny widok okna sąsiadów. Jak oni paskudnie planują te osiedla.', 'Ups... te pelargonie to widzę, że za gęsto 😕']"
202,jAW3PZmCOSs,"['Miała pani piękny kolor włosów, teraz w blondzie - nie za bardzo. Może można wrócić?', 'Film dla idiotow', 'Pisząc na jajkach najlepiej oprzeć je na stole. Ręce się wtedy na pewno nie trzęsą. 😊', 'uwielbiam cie oglądac . sorry że oglądam  teraz a nie rok temu ale wtedy cie nie znalam . : )', 'Supeer :)', 'Ula a kiedy sadziłaś te rzeżuche 🌿', 'Mech i na nim jajeczka👍', '🐥🐭🎁🎁- Karol 4-latek', '❤❤❤❤❤\n🏠🏠🏠🏠🏠\n🐣🐣🐣🐣🐣\n🐥🐥🐥🐥🐥\n🐰🐰🐰🐰🐰\nUwielbiam Cię i moi synowie też :)\nJeśli ktoś nie łapie Twoich żartów, to niech wie, że 4-latek się z nich śmiał. \n\nLove z Łodzi ❤', 'widzę że masz skórzany  dywan powiedz jak go pielęgnujesz i jak radzisz sobie z ta sierścią,  bo ja tez mam ale sobie nieradze:(']"
203,oC06iA5jRgM,"['To nie są koszyczki do poświęcenia. Okruszki chleba w koszyczku? To potem 4,6 i więcej osób ma się dzielić tymi okruszka mi przy stole?', 'ALE BARANEK TO POWINNIEN BYĆ Z MASŁA', 'Talerz z jajkami fajnie wyglada , ale mnie sie najbardziej podoba ten bialy duzy koszyk , cudny , Mozna tam wstawic wszystkiego po trochu 🌸🌸🌸🌿🌿🌿🌿🌿🌷🌷🌷🌷🌷', 'Dekoracje przepiekne .Ale tradycji musi stać się zadość.Pozdrawiam serdecznie.💕', 'Tak zawsze była sól pieprz chrzanitd', 'Święconka to nie tylko zawartość koszyczka, ale także tradycyjna przepyszna wielkanocna zupa: https://youtu.be/8-lbr8ioJDw', 'No A gdzie ocet który podano Jezusowi na krzyżu a gdzie chrzan gorycz na Życie', 'Piękne kompozycje, chciałabym poprawić cię droga Ulu to nie jest gałązka pigwy tylko pigwowca japońskiego. Niestety każdy je myli a to bardzo zasadnicza różnica. Pigwa ma kwiaty białe i owoce nie pachną, natomiast pigwowiec jest aromatyczny, a jego kwiaty są czerwone lub łososiowe, bardzo rzadko białe ☺️ pozdrawiam serdecznie', 'Tyłem do siebie?', 'Kombinacje chorej antylopy']"
204,6A0gyLr4e3Y,"['Mam pytanie o rozmiary tych poduszek - większych i mniejszych?', 'Nachalna reklama. Tylko ten sklep handluje kołdrami?', 'Mega !!! Dziękuję bardzo!! Akurat muszę kupić nowy komplet 😃 oczywiście wybiorę Jysk 🥰🥰 akurat jest promocja do jutra 😍😍', 'Witam, jaki model tej kołdry bez zimnych stref?  Jysk? Pozdrawiam!', 'Pani Ulu skąd pościel filmie?? Ta szarao biała w paski??', 'Jeśli mam pralke z wsadem 7kg, to powinienem kołdrę i poduszkę razem pchać?', 'Jaka wybrać kołdrę do sypialni 200×220 czy dwie pojedyncze. Łóżko 160×200.Pozdrawiam', 'Zastanawia mnie, jakiej wielkości są Pani poduszki, te które są bardziej z tyłu ( te bardziej dekoracyjne) i z czego one są? Niedługo będę kupować właśnie kołdry i poduszki i podobałoby mi się takie rozwiązanie jak u Pani.', 'muał ktoś poduszki 70/80 Meradiso Tecfill 25 z Lidla - cena 39,90 waży zaledwie 850g i to mnie niepokoi, spiralne wypełnienie poliedter Tecfill25, poszewka pikowana też poliester... interesuje mnie czy po roku będą pokulone? czy to jakiś oszukany niemiecki wyrób czy też może bardzo dobre? ktoś coś?\ntaka jak tu https://www.lidl-sklep.pl/MERADISO-Poduszka-TECFILL-70-x-80-cm/p100308159', 'Roztocza giną w 55 stopniach Celsjusza. Producenci kolder i poduszek zalecaja dlatego pranie w 60 stopniach. Najlepiej szukac wyrobow medycznych, bo one zawsze musza miec temperature prania minimum 60 stopni.  Dodam, ze po wyjeciu z pralki wyroby nalezy ""roztrzepać"" przed powieszeniem do wyschniecia.']"
205,DEsYOTn56ZM,"['ja już zaczynam, robię generalne porządki, bo wiem, że listopad i grudzień będą u mnie napięte, więc chcę tylko puścić roombę, zetrzeć kurze i mieć wszystko na gotowe. :)', 'ja teraz mam trochę czasu, biorę się za garderobę, podłogi ogarnia mi roomba, zaraz skończy się suszyć pranie :D', 'zaraz się zacznie... ja na szczęście ostatnio kupiłam roombę :)', 'By ułatwić sobie sprzątanie warto kupić odkurzacz roomba. Wiele czasu można zaoszczędzić dzięki niemu', 'Pani Ulu, Pani uśmiech i rady nigdy się nie przeterminują, łapka w górę!', 'Roomba jest dla mnie fantastyczny bardzo ułatwia sprzątanie', 'Uwielbiam Cie oglądać', 'ja włączam roombę i tyle :D', 'ja nie robię wielkich porządków, bo na bieżąco ogarniam, puszczam roombę, sprzątam za meblami :) i tak jest łatwiej.', '🥰']"
206,FpXTq2z6Oxg,"['A co to jest gizmo pierwsze slysze', 'Udany Prima Aprilis!!!', 'Swietny odcinek! Ogromny humor Pana Slawka - wspaniale!!!', '😁🥰😁', 'Ekstra panie slawku', 'FENOMENALNIE !!!', 'Hahahaha, no przebój! :D', 'No i to tylko jajka a wyszly taaaaakie jaja... super haha', 'Sławek mega...', '🤣🤣🤣😍']"
